Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,11.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon11_ecDNA_1,ecDNA,['5:24794366-24871407'],[],[],0.249910393,77041.0,5.917301354,5.917301354,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,1.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon1_Linear amplification_1,Linear amplification,['1:62496840-62883411'],[],"['KANK4', 'L1TD1']",0.353844528,386571.0,6.096837614,6.143564297,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,2.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon2_Linear amplification_1,Linear amplification,['1:235029861-235156435'],[],[],0.0,126574.0,6.159578404,6.159578404,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,3.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon3_Complex non-cyclic_1,Complex non-cyclic,"['2:175718485-176013384', '2:179024304-179520315', '19:30189929-30685942', '19:47000553-47224696']","['C19orf2', 'CCNE1', 'CHN1']","['C19orf12', 'C19orf2', 'CALM3', 'CCNE1', 'CHN1', 'DACT3', 'DFNB59', 'FKBP7', 'GNG8', 'OSBPL6', 'PLEKHA3', 'PRKD2', 'PRKRA', 'PTGIR']",1.289500244,1511066.0,5.701364784,8.195815343,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,4.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon4_Linear amplification_1,Linear amplification,['2:177736390-178017344'],[],[],0.201149694,280954.0,5.154261642,5.154261642,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,5.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon5_Linear amplification_1,Linear amplification,['2:180862848-180986513'],[],['CWC22'],0.278150567,123665.0,5.525559947,5.525559947,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,6.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon6_ecDNA_1,ecDNA,"['20:51923857-52619228', '20:52982513-53306540', '7:75956663-76467715']","['YWHAG', 'ZNF217']","['DOK5', 'DTX2', 'FDPSL2A', 'POMZP3', 'SRCRB4D', 'SUMO1P1', 'UPK3B', 'YWHAG', 'ZNF217', 'ZP3']",0.96668713,1530450.0,22.24931997,58.77628464,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,7.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon7_Linear amplification_1,Linear amplification,"['3:33449709-33897073', '19:39070257-39201811']",['ACTN4'],"['ACTN4', 'CLASP2', 'EIF3K', 'MAP4K1', 'PDCD6IP', 'UBP1']",0.852747747,578918.0,5.844305185,8.772202821,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,8.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon8_Linear amplification_1,Linear amplification,['3:34298378-34369095'],[],[],0.0,70717.0,5.329231439,5.329231439,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,9.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon9_Linear amplification_1,Linear amplification,['3:35014500-35080237'],[],[],0.0,65737.0,5.157617887,5.157617887,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,STAD,1.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798_amplicon1_Linear amplification_1,Linear amplification,['6:40667234-45054670'],"['C6orf108', 'CCND3', 'CDC5L', 'CUL7', 'PTK7', 'TFEB']","['AARS2', 'ABCC10', 'APOBEC2', 'BYSL', 'C6orf108', 'C6orf130', 'C6orf132', 'C6orf154', 'C6orf223', 'C6orf226', 'CAPN11', 'CCND3', 'CDC5L', 'CNPY3', 'CRIP3', 'CUL7', 'CUL9', 'DLK2', 'FOXP4', 'FRS3', 'GNMT', 'GTPBP2', 'GUCA1A', 'GUCA1B', 'HSP90AB1', 'KIAA0240', 'KLC4', 'KLHDC3', 'MAD2L1BP', 'MDFI', 'MEA1', 'MED20', 'MRPL14', 'MRPL2', 'MRPS10', 'MRPS18A', 'NCR2', 'NFKBIE', 'NFYA', 'PEX6', 'PGC', 'POLH', 'POLR1C', 'PPP2R5D', 'PRICKLE4', 'PRPH2', 'PTCRA', 'PTK7', 'RPL7L1', 'RRP36', 'RSPH9', 'SLC22A7', 'SLC29A1', 'SLC35B2', 'SPATS1', 'SRF', 'TAF8', 'TBCC', 'TCTE1', 'TFEB', 'TJAP1', 'TMEM151B', 'TMEM63B', 'TOMM6', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TRERF1', 'TSPO2', 'TTBK1', 'UBR2', 'UNC5CL', 'USP49', 'VEGFA', 'XPO5', 'YIPF3', 'ZNF318']",0.250006797,4387436.0,5.209054325,5.209054325,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,STAD,2.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798_amplicon2_BFB_1,BFB,"['10:30085991-30510573', '10:30662586-36330780']","['KIF5B', 'MAP3K8']","['ARHGAP12', 'C10orf68', 'CCDC7', 'CCNY', 'CREM', 'CUL2', 'EPC1', 'FZD8', 'GJD4', 'ITGB1', 'KIAA1462', 'KIF5B', 'LYZL2', 'MAP3K8', 'NRP1', 'PARD3', 'ZEB1', 'ZNF438']",1.250906351,6092776.0,6.074099224,31.64909121,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,STAD,3.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798_amplicon3_BFB_1,BFB,['19:29673549-30863411'],"['C19orf2', 'CCNE1']","['C19orf12', 'C19orf2', 'CCNE1', 'PLEKHF1', 'POP4', 'UQCRFS1', 'VSTM2B', 'ZNF536']",1.324331789,1189862.0,7.897412443,14.21246821,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798,STAD,4.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1798_amplicon4_Linear amplification_1,Linear amplification,['20:18044064-18545636'],[],"['C20orf12', 'CSRP2BP', 'MGC44328', 'PET117', 'POLR3F', 'RBBP9', 'SEC23B', 'ZNF133']",0.323884474,501572.0,5.784386003,7.091539059,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,STAD,2.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800_amplicon2_BFB_1,BFB,"['10:30085991-30510573', '10:30662586-36328068']","['KIF5B', 'MAP3K8']","['ARHGAP12', 'C10orf68', 'CCDC7', 'CCNY', 'CREM', 'CUL2', 'EPC1', 'FZD8', 'GJD4', 'ITGB1', 'KIAA1462', 'KIF5B', 'LYZL2', 'MAP3K8', 'NRP1', 'PARD3', 'ZEB1', 'ZNF438']",1.262809896,6090064.0,6.073120613,31.63834773,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,STAD,3.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800_amplicon3_BFB_1,BFB,['19:29673549-30859204'],"['C19orf2', 'CCNE1']","['C19orf12', 'C19orf2', 'CCNE1', 'PLEKHF1', 'POP4', 'UQCRFS1', 'VSTM2B']",1.324420606,1185655.0,7.897367133,14.21248722,,GRCh37
TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800,STAD,4.0,TCGA-D7-6528-01A-11D-1798-02_MN_10A-01D-1800_amplicon4_Linear amplification_1,Linear amplification,['20:18043096-18542407'],[],"['C20orf12', 'CSRP2BP', 'MGC44328', 'PET117', 'POLR3F', 'RBBP9', 'SEC23B', 'ZNF133']",0.322822176,499311.0,5.776122231,7.0917393,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,2.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon2_Linear amplification_1,Linear amplification,['6:40685400-41726537'],['TFEB'],"['APOBEC2', 'C6orf130', 'FOXP4', 'MDFI', 'NCR2', 'NFYA', 'PGC', 'TFEB', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TSPO2', 'UNC5CL']",0.360440173,1041137.0,5.63365037,5.63365037,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,3.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon3_Linear amplification_1,Linear amplification,['6:42198945-42506013'],[],['TRERF1'],0.0,307068.0,5.298667604,5.298667604,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,4.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon4_Linear amplification_1,Linear amplification,['6:42831180-44949766'],"['C6orf108', 'CDC5L', 'CUL7', 'PTK7']","['AARS2', 'ABCC10', 'C6orf108', 'C6orf154', 'C6orf223', 'C6orf226', 'CAPN11', 'CDC5L', 'CNPY3', 'CRIP3', 'CUL7', 'CUL9', 'DLK2', 'GNMT', 'GTPBP2', 'HSP90AB1', 'KLC4', 'KLHDC3', 'MAD2L1BP', 'MEA1', 'MRPL14', 'MRPL2', 'MRPS18A', 'NFKBIE', 'PEX6', 'POLH', 'POLR1C', 'PPP2R5D', 'PTCRA', 'PTK7', 'RPL7L1', 'RRP36', 'RSPH9', 'SLC22A7', 'SLC29A1', 'SLC35B2', 'SPATS1', 'SRF', 'TCTE1', 'TJAP1', 'TMEM151B', 'TMEM63B', 'TTBK1', 'VEGFA', 'XPO5', 'YIPF3', 'ZNF318']",0.342913535,2118586.0,6.458282653,6.458282653,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,5.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon5_BFB_1,BFB,"['10:30085982-30505199', '10:30664500-31317650']",['MAP3K8'],"['KIAA1462', 'LYZL2', 'MAP3K8', 'ZNF438']",1.071800649,1072367.0,33.82873895,33.9070687,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,6.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon6_Linear amplification_1,Linear amplification,['10:35614282-36330780'],[],"['FZD8', 'GJD4']",0.002362233,716498.0,4.796566047,4.80614461,LowCN,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,7.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon7_BFB_1,BFB,['19:29673539-30865537'],"['C19orf2', 'CCNE1']","['C19orf12', 'C19orf2', 'CCNE1', 'PLEKHF1', 'POP4', 'UQCRFS1', 'VSTM2B', 'ZNF536']",1.051764429,1191998.0,9.144851094,16.89598575,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798,STAD,8.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1798_amplicon8_Linear amplification_1,Linear amplification,['20:18044064-18453510'],[],"['C20orf12', 'CSRP2BP', 'MGC44328', 'PET117', 'POLR3F', 'ZNF133']",0.0,409446.0,5.901872505,5.901872505,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,STAD,2.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800_amplicon2_Linear amplification_1,Linear amplification,['6:40585025-44950016'],"['C6orf108', 'CCND3', 'CDC5L', 'CUL7', 'PTK7', 'TFEB']","['AARS2', 'ABCC10', 'APOBEC2', 'BYSL', 'C6orf108', 'C6orf130', 'C6orf132', 'C6orf154', 'C6orf223', 'C6orf226', 'CAPN11', 'CCND3', 'CDC5L', 'CNPY3', 'CRIP3', 'CUL7', 'CUL9', 'DLK2', 'FOXP4', 'FRS3', 'GNMT', 'GTPBP2', 'GUCA1A', 'GUCA1B', 'HSP90AB1', 'KIAA0240', 'KLC4', 'KLHDC3', 'MAD2L1BP', 'MDFI', 'MEA1', 'MED20', 'MRPL14', 'MRPL2', 'MRPS10', 'MRPS18A', 'NCR2', 'NFKBIE', 'NFYA', 'PEX6', 'PGC', 'POLH', 'POLR1C', 'PPP2R5D', 'PRICKLE4', 'PRPH2', 'PTCRA', 'PTK7', 'RPL7L1', 'RRP36', 'RSPH9', 'SLC22A7', 'SLC29A1', 'SLC35B2', 'SPATS1', 'SRF', 'TAF8', 'TBCC', 'TCTE1', 'TFEB', 'TJAP1', 'TMEM151B', 'TMEM63B', 'TOMM6', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TRERF1', 'TSPO2', 'TTBK1', 'UBR2', 'UNC5CL', 'USP49', 'VEGFA', 'XPO5', 'YIPF3', 'ZNF318']",0.652746972,4364991.0,5.872167932,5.872167932,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,STAD,3.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800_amplicon3_BFB_1,BFB,"['10:30085982-30505199', '10:30664500-31317650']",['MAP3K8'],"['KIAA1462', 'LYZL2', 'MAP3K8', 'ZNF438']",1.070697422,1072367.0,33.82951109,33.90733136,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,STAD,4.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800_amplicon4_BFB_1,BFB,['19:29573126-30859204'],"['C19orf2', 'CCNE1']","['C19orf12', 'C19orf2', 'CCNE1', 'PLEKHF1', 'POP4', 'UQCRFS1', 'VSTM2B']",1.057381966,1286078.0,9.14486953,16.8960158,,GRCh37
TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800,STAD,5.0,TCGA-D7-6528-01A-11D-1800-08_MN_10A-01D-1800_amplicon5_Linear amplification_1,Linear amplification,['20:18044512-18445239'],[],"['CSRP2BP', 'MGC44328', 'PET117', 'ZNF133']",0.0,400727.0,5.930686907,5.930686907,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,STAD,1.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880_amplicon1_Linear amplification_1,Linear amplification,"['6:31681088-31933466', '6:40742135-41420331']",['HSPA1A'],"['APOBEC2', 'C2', 'C6orf130', 'C6orf25', 'C6orf26', 'C6orf27', 'C6orf48', 'CFB', 'CLIC1', 'DDAH2', 'EHMT2', 'HSPA1A', 'HSPA1B', 'HSPA1L', 'LSM2', 'LY6G6C', 'LY6G6D', 'LY6G6E', 'MSH5', 'NCR2', 'NEU1', 'NFYA', 'RDBP', 'SKIV2L', 'SLC44A4', 'SNORD48', 'SNORD52', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TSPO2', 'UNC5CL', 'VARS', 'ZBTB12']",0.680726152,930574.0,5.780658454,5.780658454,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,STAD,2.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880_amplicon2_Complex non-cyclic_1,Complex non-cyclic,"['7:108708376-108728791', '7:108766858-109047449']",[],[],0.675258981,301006.0,7.057489545,7.067299997,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880,STAD,3.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1880_amplicon3_BFB_1,BFB,['17:35162656-40003406'],"['C17orf37', 'CDC6', 'CDK12', 'CSF3', 'ERBB2', 'JUP', 'LASP1', 'LHX1', 'MLLT6', 'RARA', 'RPL23', 'SMARCE1', 'TBC1D3', 'THRA', 'TNS4']","['AATF', 'ACACA', 'ARHGAP23', 'ARL5C', 'C17orf37', 'C17orf78', 'C17orf96', 'C17orf98', 'CACNB1', 'CASC3', 'CCR7', 'CDC6', 'CDK12', 'CISD3', 'CSF3', 'CWC25', 'DDX52', 'DUSP14', 'EIF1', 'ERBB2', 'FBXL20', 'FBXO47', 'FKBP10', 'FLJ43826', 'GAST', 'GJD3', 'GPR179', 'GRB7', 'GSDMA', 'GSDMB', 'HAP1', 'HNF1B', 'IGFBP4', 'IKZF3', 'JUP', 'KLHL10', 'KRT10', 'KRT12', 'KRT13', 'KRT14', 'KRT15', 'KRT16', 'KRT17', 'KRT19', 'KRT20', 'KRT222', 'KRT23', 'KRT24', 'KRT25', 'KRT26', 'KRT27', 'KRT28', 'KRT31', 'KRT32', 'KRT33A', 'KRT33B', 'KRT34', 'KRT35', 'KRT36', 'KRT37', 'KRT38', 'KRT39', 'KRT40', 'KRT42P', 'KRT9', 'KRTAP1-1', 'KRTAP1-3', 'KRTAP1-5', 'KRTAP17-1', 'KRTAP2-1', 'KRTAP2-2', 'KRTAP2-4', 'KRTAP3-1', 'KRTAP3-2', 'KRTAP3-3', 'KRTAP4-1', 'KRTAP4-11', 'KRTAP4-12', 'KRTAP4-2', 'KRTAP4-3', 'KRTAP4-4', 'KRTAP4-5', 'KRTAP4-7', 'KRTAP4-8', 'KRTAP4-9', 'KRTAP9-1', 'KRTAP9-2', 'KRTAP9-3', 'KRTAP9-4', 'KRTAP9-8', 'KRTAP9-9', 'LASP1', 'LHX1', 'MED1', 'MED24', 'MLLT6', 'MRPL45', 'MSL1', 'NEUROD2', 'NR1D1', 'NT5C3L', 'ORMDL3', 'PCGF2', 'PGAP3', 'PIP4K2B', 'PLXDC1', 'PNMT', 'PPP1R1B', 'PSMB3', 'PSMD3', 'RAPGEFL1', 'RARA', 'RPL19', 'RPL23', 'SC65', 'SMARCE1', 'SNORA21', 'SNORD124', 'SOCS7', 'SRCIN1', 'STAC2', 'STARD3', 'SYNRG', 'TADA2A', 'TBC1D3', 'TBC1D3F', 'TCAP', 'THRA', 'TMEM99', 'TNS4', 'TOP2A', 'WIPF2', 'ZPBP2']",1.396645968,4840750.0,12.10229849,17.08683502,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,STAD,1.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882_amplicon1_Linear amplification_1,Linear amplification,"['6:31680659-31836045', '6:40742135-41416997']",['HSPA1A'],"['APOBEC2', 'C6orf130', 'C6orf25', 'C6orf26', 'C6orf27', 'C6orf48', 'CLIC1', 'DDAH2', 'HSPA1A', 'HSPA1B', 'HSPA1L', 'LSM2', 'LY6G6C', 'LY6G6D', 'LY6G6E', 'MSH5', 'NCR2', 'NEU1', 'NFYA', 'SNORD48', 'SNORD52', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TSPO2', 'UNC5CL', 'VARS']",0.621215014,830248.0,5.781106014,5.781106014,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,STAD,2.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882_amplicon2_Complex non-cyclic_1,Complex non-cyclic,['7:108691967-109041005'],[],[],0.454567549,349038.0,4.28008799,6.907848577,,GRCh37
TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882,STAD,3.0,TCGA-D7-6815-01A-11D-1880-02_MN_10A-01D-1882_amplicon3_BFB_1,BFB,['17:35154602-40003406'],"['C17orf37', 'CDC6', 'CDK12', 'CSF3', 'ERBB2', 'JUP', 'LASP1', 'LHX1', 'MLLT6', 'RARA', 'RPL23', 'SMARCE1', 'TBC1D3', 'THRA', 'TNS4']","['AATF', 'ACACA', 'ARHGAP23', 'ARL5C', 'C17orf37', 'C17orf78', 'C17orf96', 'C17orf98', 'CACNB1', 'CASC3', 'CCR7', 'CDC6', 'CDK12', 'CISD3', 'CSF3', 'CWC25', 'DDX52', 'DUSP14', 'EIF1', 'ERBB2', 'FBXL20', 'FBXO47', 'FKBP10', 'FLJ43826', 'GAST', 'GJD3', 'GPR179', 'GRB7', 'GSDMA', 'GSDMB', 'HAP1', 'HNF1B', 'IGFBP4', 'IKZF3', 'JUP', 'KLHL10', 'KRT10', 'KRT12', 'KRT13', 'KRT14', 'KRT15', 'KRT16', 'KRT17', 'KRT19', 'KRT20', 'KRT222', 'KRT23', 'KRT24', 'KRT25', 'KRT26', 'KRT27', 'KRT28', 'KRT31', 'KRT32', 'KRT33A', 'KRT33B', 'KRT34', 'KRT35', 'KRT36', 'KRT37', 'KRT38', 'KRT39', 'KRT40', 'KRT42P', 'KRT9', 'KRTAP1-1', 'KRTAP1-3', 'KRTAP1-5', 'KRTAP17-1', 'KRTAP2-1', 'KRTAP2-2', 'KRTAP2-4', 'KRTAP3-1', 'KRTAP3-2', 'KRTAP3-3', 'KRTAP4-1', 'KRTAP4-11', 'KRTAP4-12', 'KRTAP4-2', 'KRTAP4-3', 'KRTAP4-4', 'KRTAP4-5', 'KRTAP4-7', 'KRTAP4-8', 'KRTAP4-9', 'KRTAP9-1', 'KRTAP9-2', 'KRTAP9-3', 'KRTAP9-4', 'KRTAP9-8', 'KRTAP9-9', 'LASP1', 'LHX1', 'MED1', 'MED24', 'MLLT6', 'MRPL45', 'MSL1', 'NEUROD2', 'NR1D1', 'NT5C3L', 'ORMDL3', 'PCGF2', 'PGAP3', 'PIP4K2B', 'PLXDC1', 'PNMT', 'PPP1R1B', 'PSMB3', 'PSMD3', 'RAPGEFL1', 'RARA', 'RPL19', 'RPL23', 'SC65', 'SMARCE1', 'SNORA21', 'SNORD124', 'SOCS7', 'SRCIN1', 'STAC2', 'STARD3', 'SYNRG', 'TADA2A', 'TBC1D3', 'TBC1D3F', 'TCAP', 'THRA', 'TMEM99', 'TNS4', 'TOP2A', 'WIPF2', 'ZPBP2']",1.396023309,4848804.0,12.10233483,17.08676262,,GRCh37
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,STAD,1.0,TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880_amplicon1_Linear amplification_1,Linear amplification,['6:40742386-41420331'],[],"['APOBEC2', 'C6orf130', 'NCR2', 'NFYA', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TSPO2', 'UNC5CL']",0.480915834,677945.0,6.336657621,6.336657621,,GRCh37
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,STAD,2.0,TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880_amplicon2_Linear amplification_1,Linear amplification,['7:108696858-108942899'],[],[],0.365742898,246041.0,6.473214269,6.473214269,,GRCh37
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880,STAD,3.0,TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1880_amplicon3_Linear amplification_1,Linear amplification,['17:36407202-40003408'],"['C17orf37', 'CDC6', 'CDK12', 'CSF3', 'ERBB2', 'JUP', 'LASP1', 'MLLT6', 'RARA', 'RPL23', 'SMARCE1', 'THRA', 'TNS4']","['ARHGAP23', 'ARL5C', 'C17orf37', 'C17orf96', 'C17orf98', 'CACNB1', 'CASC3', 'CCR7', 'CDC6', 'CDK12', 'CISD3', 'CSF3', 'CWC25', 'EIF1', 'ERBB2', 'FBXL20', 'FBXO47', 'FKBP10', 'FLJ43826', 'GAST', 'GJD3', 'GPR179', 'GRB7', 'GSDMA', 'GSDMB', 'HAP1', 'IGFBP4', 'IKZF3', 'JUP', 'KLHL10', 'KRT10', 'KRT12', 'KRT13', 'KRT14', 'KRT15', 'KRT16', 'KRT17', 'KRT19', 'KRT20', 'KRT222', 'KRT23', 'KRT24', 'KRT25', 'KRT26', 'KRT27', 'KRT28', 'KRT31', 'KRT32', 'KRT33A', 'KRT33B', 'KRT34', 'KRT35', 'KRT36', 'KRT37', 'KRT38', 'KRT39', 'KRT40', 'KRT42P', 'KRT9', 'KRTAP1-1', 'KRTAP1-3', 'KRTAP1-5', 'KRTAP17-1', 'KRTAP2-1', 'KRTAP2-2', 'KRTAP2-4', 'KRTAP3-1', 'KRTAP3-2', 'KRTAP3-3', 'KRTAP4-1', 'KRTAP4-11', 'KRTAP4-12', 'KRTAP4-2', 'KRTAP4-3', 'KRTAP4-4', 'KRTAP4-5', 'KRTAP4-7', 'KRTAP4-8', 'KRTAP4-9', 'KRTAP9-1', 'KRTAP9-2', 'KRTAP9-3', 'KRTAP9-4', 'KRTAP9-8', 'KRTAP9-9', 'LASP1', 'MED1', 'MED24', 'MLLT6', 'MRPL45', 'MSL1', 'NEUROD2', 'NR1D1', 'NT5C3L', 'ORMDL3', 'PCGF2', 'PGAP3', 'PIP4K2B', 'PLXDC1', 'PNMT', 'PPP1R1B', 'PSMB3', 'PSMD3', 'RAPGEFL1', 'RARA', 'RPL19', 'RPL23', 'SC65', 'SMARCE1', 'SNORA21', 'SNORD124', 'SOCS7', 'SRCIN1', 'STAC2', 'STARD3', 'TCAP', 'THRA', 'TMEM99', 'TNS4', 'TOP2A', 'WIPF2', 'ZPBP2']",0.806301997,3596206.0,13.6071146,18.14393998,,GRCh37
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882,STAD,1.0,TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['6:31760659-31856045', '6:40741690-41328004']",['HSPA1A'],"['APOBEC2', 'C6orf130', 'C6orf48', 'HSPA1A', 'HSPA1B', 'HSPA1L', 'LSM2', 'NCR2', 'NEU1', 'NFYA', 'SLC44A4', 'SNORD48', 'SNORD52', 'TREM1', 'TREM2', 'TREML1', 'TREML2', 'TREML2P1', 'TREML3', 'TREML4', 'TSPO2', 'UNC5CL', 'VARS']",0.829232041,681700.0,6.340719463,6.340719463,,GRCh37
TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882,STAD,2.0,TCGA-D7-6815-01A-11D-1882-08_MN_10A-01D-1882_amplicon2_Linear amplification_1,Linear amplification,['7:108694988-108942899'],[],[],0.365821546,247911.0,6.473168069,6.473168069,,GRCh37
