Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-CV-5973-01A-11D-A32X-10_MN_11A-01D-A32X,HNSC,3.0,TCGA-CV-5973-01A-11D-A32X-10_MN_11A-01D-A32X_amplicon3_ecDNA_1,ecDNA,['11:70045646-70864681'],['CTTN'],"['CTTN', 'FADD', 'PPFIA1', 'SHANK2']",0.366662913,819035.0,18.50014614,18.50014614,,GRCh37
TCGA-CV-5973-01A-11D-A32X-10_MN_11A-01D-A32X,HNSC,5.0,TCGA-CV-5973-01A-11D-A32X-10_MN_11A-01D-A32X_amplicon5_ecDNA_1,ecDNA,"['11:93348870-94471420', '11:95142328-95228625', '11:97846342-98344899', '11:99888987-103678960']","['BIRC2', 'BIRC3', 'MMP12', 'MRE11A', 'YAP1']","['ANGPTL5', 'ANKRD49', 'ARHGAP42', 'BIRC2', 'BIRC3', 'C11orf54', 'C11orf70', 'C11orf90', 'DCUN1D5', 'DYNC2H1', 'FOLR4', 'FUT4', 'GPR83', 'HEPHL1', 'KIAA1377', 'KIAA1731', 'MED17', 'MMP1', 'MMP10', 'MMP12', 'MMP13', 'MMP20', 'MMP27', 'MMP3', 'MMP7', 'MMP8', 'MRE11A', 'PANX1', 'PGR', 'PIWIL4', 'SCARNA9', 'SNORA1', 'SNORA18', 'SNORA25', 'SNORA32', 'SNORA40', 'SNORA8', 'SNORD5', 'SNORD6', 'TAF1D', 'TMEM123', 'TMEM133', 'TRPC6', 'YAP1']",0.554626584,5497377.0,8.789417135,16.70214019,,GRCh37
TCGA-CV-5977-01A-11D-1681-02_MN_11A-01D-1681,HNSC,1.0,TCGA-CV-5977-01A-11D-1681-02_MN_11A-01D-1681_amplicon1_ecDNA_1,ecDNA,"['11:60377090-61231005', '11:68240259-68567847', '11:69066813-69080400', '11:69181822-69717600', '11:69774900-70331834']","['CCND1', 'CTTN', 'FGF3', 'FGF4']","['ANO1', 'C11orf64', 'CCDC86', 'CCND1', 'CD5', 'CD6', 'CPSF7', 'CTTN', 'CYBASC3', 'DAK', 'DDB1', 'FADD', 'FGF19', 'FGF3', 'FGF4', 'GAL', 'GPR44', 'MS4A10', 'MS4A15', 'MS4A8B', 'MTL5', 'ORAOV1', 'PGA3', 'PGA4', 'PGA5', 'PPFIA1', 'PRPF19', 'SDHAF2', 'SLC15A3', 'TMEM109', 'TMEM132A', 'TMEM138', 'TMEM216', 'VPS37C', 'VWCE', 'ZP1']",1.340155674,2287802.0,7.825270096,10.7346295,,GRCh37
TCGA-CV-6003-01A-11D-1681-02_MN_11A-01D-1681,HNSC,1.0,TCGA-CV-6003-01A-11D-1681-02_MN_11A-01D-1681_amplicon1_ecDNA_1,ecDNA,['5:45730814-45762027'],[],[],0.184536172,31213.0,5.131186084,6.478524881,LowCN,GRCh37
TCGA-CV-6433-01A-11D-2276-10_MN_11A-01D-2276,HNSC,1.0,TCGA-CV-6433-01A-11D-2276-10_MN_11A-01D-2276_amplicon1_ecDNA_1,ecDNA,"['20:30995806-31327328', '20:31328060-32630812']","['E2F1', 'MAPRE1']","['BASE', 'BPIL1', 'BPIL3', 'C20orf112', 'C20orf114', 'C20orf134', 'C20orf144', 'C20orf185', 'C20orf186', 'C20orf203', 'C20orf70', 'C20orf71', 'CBFA2T2', 'CDK5RAP1', 'CHMP4B', 'COMMD7', 'DNMT3B', 'E2F1', 'MAPRE1', 'NECAB3', 'PLUNC', 'PXMP4', 'RALY', 'SNTA1', 'SUN5', 'ZNF341']",0.283525166,1634274.0,4.542519486,4.700457437,LowCN,GRCh37
TCGA-CV-6933-01A-11D-1911-02_MN_10A-01D-1911,HNSC,1.0,TCGA-CV-6933-01A-11D-1911-02_MN_10A-01D-1911_amplicon1_ecDNA_1,ecDNA,['2:178075334-178246500'],['NFE2L2'],"['HNRNPA3', 'NFE2L2']",0.358416231,171166.0,5.795212704,6.322822559,LowCN,GRCh37
TCGA-CV-6933-01A-11D-1911-02_MN_10A-01D-1911,HNSC,5.0,TCGA-CV-6933-01A-11D-1911-02_MN_10A-01D-1911_amplicon5_ecDNA_1,ecDNA,"['7:109960723-110181972', '7:110188440-110228814']",[],[],0.338030877,261623.0,5.764605466,5.764605466,LowCN,GRCh37
TCGA-CV-6933-01A-11D-1911-02_MN_11A-01D-1911,HNSC,1.0,TCGA-CV-6933-01A-11D-1911-02_MN_11A-01D-1911_amplicon1_ecDNA_1,ecDNA,['2:178075334-178246500'],['NFE2L2'],"['HNRNPA3', 'NFE2L2']",0.343971131,171166.0,6.033255191,6.033255191,LowCN,GRCh37
TCGA-CV-6933-01A-11D-1911-02_MN_11A-01D-1911,HNSC,5.0,TCGA-CV-6933-01A-11D-1911-02_MN_11A-01D-1911_amplicon5_ecDNA_1,ecDNA,"['7:109960723-110181972', '7:110188440-110228814']",[],[],0.708849597,261623.0,5.434447333,5.434447333,LowCN,GRCh37
TCGA-CV-6948-01A-11D-1911-02_MN_10A-01D-1911,HNSC,1.0,TCGA-CV-6948-01A-11D-1911-02_MN_10A-01D-1911_amplicon1_ecDNA_1,ecDNA,['6:134568013-134977376'],[],[],0.360672278,409363.0,6.099579146,8.991841897,,GRCh37
TCGA-CV-6959-01A-11D-1911-02_MN_10A-01D-1911,HNSC,3.0,TCGA-CV-6959-01A-11D-1911-02_MN_10A-01D-1911_amplicon3_ecDNA_1,ecDNA,"['20:29888157-30367190', '20:30529201-32499937', '20:33136249-33241853', '20:33244291-34199880']","['ASXL1', 'BCL2L1', 'E2F1', 'ID1', 'MAPRE1', 'PIGU', 'PLAGL2']","['ACSS2', 'ASXL1', 'BASE', 'BCL2L1', 'BPIL1', 'BPIL3', 'C20orf112', 'C20orf114', 'C20orf134', 'C20orf144', 'C20orf160', 'C20orf173', 'C20orf185', 'C20orf186', 'C20orf203', 'C20orf70', 'C20orf71', 'CBFA2T2', 'CDK5RAP1', 'CEP250', 'CHMP4B', 'COMMD7', 'COX4I2', 'DEFB116', 'DEFB118', 'DEFB119', 'DEFB121', 'DEFB122', 'DEFB123', 'DEFB124', 'DNMT3B', 'E2F1', 'EDEM2', 'EIF6', 'ERGIC3', 'FAM83C', 'FER1L4', 'GDF5', 'GGT7', 'GSS', 'HCK', 'HM13', 'HMGB3L1', 'ID1', 'KIF3B', 'MAPRE1', 'MMP24', 'MYH7B', 'NCOA6', 'NCRNA00028', 'NECAB3', 'PDRG1', 'PIGU', 'PLAGL2', 'PLUNC', 'POFUT1', 'PROCR', 'PSIMCT-1', 'PXMP4', 'REM1', 'SNTA1', 'SUN5', 'TM9SF4', 'TP53INP2', 'TPX2', 'TRPC4AP', 'TSPYL3', 'UQCC', 'XKR7', 'ZNF341']",0.539078575,3510962.0,6.985560566,12.94746067,,GRCh37
TCGA-CV-6959-01A-11D-1911-02_MN_11A-01D-1911,HNSC,3.0,TCGA-CV-6959-01A-11D-1911-02_MN_11A-01D-1911_amplicon3_ecDNA_1,ecDNA,"['20:29888157-30367190', '20:30529201-32499937', '20:33136249-33241853', '20:33244291-34199880']","['ASXL1', 'BCL2L1', 'E2F1', 'ID1', 'MAPRE1', 'PIGU', 'PLAGL2']","['ACSS2', 'ASXL1', 'BASE', 'BCL2L1', 'BPIL1', 'BPIL3', 'C20orf112', 'C20orf114', 'C20orf134', 'C20orf144', 'C20orf160', 'C20orf173', 'C20orf185', 'C20orf186', 'C20orf203', 'C20orf70', 'C20orf71', 'CBFA2T2', 'CDK5RAP1', 'CEP250', 'CHMP4B', 'COMMD7', 'COX4I2', 'DEFB116', 'DEFB118', 'DEFB119', 'DEFB121', 'DEFB122', 'DEFB123', 'DEFB124', 'DNMT3B', 'E2F1', 'EDEM2', 'EIF6', 'ERGIC3', 'FAM83C', 'FER1L4', 'GDF5', 'GGT7', 'GSS', 'HCK', 'HM13', 'HMGB3L1', 'ID1', 'KIF3B', 'MAPRE1', 'MMP24', 'MYH7B', 'NCOA6', 'NCRNA00028', 'NECAB3', 'PDRG1', 'PIGU', 'PLAGL2', 'PLUNC', 'POFUT1', 'PROCR', 'PSIMCT-1', 'PXMP4', 'REM1', 'SNTA1', 'SUN5', 'TM9SF4', 'TP53INP2', 'TPX2', 'TRPC4AP', 'TSPYL3', 'UQCC', 'XKR7', 'ZNF341']",0.539136149,3510962.0,6.985536959,12.94743433,,GRCh37
TCGA-CV-7090-01A-11D-2276-10_MN_10A-01D-2276,HNSC,2.0,TCGA-CV-7090-01A-11D-2276-10_MN_10A-01D-2276_amplicon2_ecDNA_1,ecDNA,['4:24549183-26522015'],['SLC34A2'],"['ANAPC4', 'C4orf52', 'CCDC149', 'CCKAR', 'DHX15', 'LGI2', 'PI4K2B', 'RBPJ', 'SEL1L3', 'SEPSECS', 'SLC34A2', 'SOD3', 'ZCCHC4']",0.35777255,1972832.0,5.814458703,9.518811209,,GRCh37
TCGA-CV-7090-01A-11D-2276-10_MN_10A-01D-2276,HNSC,3.0,TCGA-CV-7090-01A-11D-2276-10_MN_10A-01D-2276_amplicon3_ecDNA_1,ecDNA,['9:13073154-14319145'],['NFIB'],"['FLJ41200', 'MPDZ', 'NFIB']",0.327150374,1245991.0,15.72256524,15.72256524,,GRCh37
TCGA-CV-7407-01A-11D-2317-26_MN_10A-01D-2317,HNSC,2.0,TCGA-CV-7407-01A-11D-2317-26_MN_10A-01D-2317_amplicon2_ecDNA_1,ecDNA,"['9:6517485-10404556', '9:10405101-15815189', '9:15821938-16798803']","['KDM4C', 'NFIB', 'PSIP1', 'TYRP1']","['C9orf123', 'C9orf150', 'C9orf93', 'CER1', 'FLJ41200', 'FREM1', 'GLDC', 'KDM4C', 'MPDZ', 'NFIB', 'PSIP1', 'PTPRD', 'SNAPC3', 'TTC39B', 'TYRP1', 'ZDHHC21']",0.354448539,10274024.0,6.591460542,7.498263069,LowCN,GRCh37
TCGA-CV-7416-01A-11D-2334-08_MN_11A-01D-2334,HNSC,2.0,TCGA-CV-7416-01A-11D-2334-08_MN_11A-01D-2334_amplicon2_ecDNA_1,ecDNA,['X:79769313-82194083'],['HMGN5'],"['BRWD3', 'HMGN5', 'SH3BGRL']",0.714279184,2424770.0,16.92901287,24.54098726,,GRCh37
TCGA-D1-A169-01A-11D-A12F-02_MN_10A-01D-A12F,UCEC,1.0,TCGA-D1-A169-01A-11D-A12F-02_MN_10A-01D-A12F_amplicon1_ecDNA_1,ecDNA,"['11:69601518-69657827', '11:69910823-70180502']",['FGF3'],"['ANO1', 'FADD', 'FGF3', 'PPFIA1']",0.223418318,325988.0,9.654083459,12.49093918,,GRCh37
TCGA-D1-A16G-01A-31D-A12J-09_MN_10A-01D-A12J,UCEC,1.0,TCGA-D1-A16G-01A-31D-A12J-09_MN_10A-01D-A12J_amplicon1_ecDNA_1,ecDNA,"['2:66897064-66937427', '8:128704398-128723615']",[],[],0.685607279,59580.0,16.26135419,17.73697677,,GRCh37
TCGA-D1-A17K-01A-11D-A325-09_MN_10A-01D-A325,UCEC,1.0,TCGA-D1-A17K-01A-11D-A325-09_MN_10A-01D-A325_amplicon1_ecDNA_1,ecDNA,['2:18727591-18947631'],[],"['NT5C1B', 'RDH14']",0.708663113,220040.0,24.90454449,24.90454449,,GRCh37
TCGA-D1-A17K-01A-11D-A325-09_MN_10A-01D-A325,UCEC,4.0,TCGA-D1-A17K-01A-11D-A325-09_MN_10A-01D-A325_amplicon4_ecDNA_1,ecDNA,"['15:85528738-85727146', '15:85829401-86262265']",['AKAP13'],['AKAP13'],0.129885987,631272.0,4.779397042,4.779397042,LowCN,GRCh37
TCGA-D1-A1O0-01A-11D-A17E-02_MN_10A-01D-A17E,UCEC,2.0,TCGA-D1-A1O0-01A-11D-A17E-02_MN_10A-01D-A17E_amplicon2_ecDNA_1,ecDNA,['4:15579545-16578079'],[],"['BST1', 'CD38', 'FAM200B', 'FBXL5', 'FGFBP1', 'FGFBP2', 'FLJ39653', 'PROM1', 'TAPT1']",0.271996428,998534.0,5.118979558,5.209641269,LowCN,GRCh37
TCGA-D1-A1O0-01A-11D-A17E-02_MN_10A-01D-A17E,UCEC,3.0,TCGA-D1-A1O0-01A-11D-A17E-02_MN_10A-01D-A17E_amplicon3_ecDNA_1,ecDNA,['20:35133455-35288966'],[],"['C20orf24', 'MYL9', 'SLA2', 'TGIF2']",0.255989911,155511.0,5.538132499,5.581170725,LowCN,GRCh37
TCGA-D3-A1Q9-06A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,1.0,TCGA-D3-A1Q9-06A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon1_ecDNA_1,ecDNA,['3:65485711-65557159'],[],[],0.151053568,71448.0,5.10409091,6.657158102,LowCN,GRCh37
TCGA-D3-A2JC-06A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,1.0,TCGA-D3-A2JC-06A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon1_ecDNA_1,ecDNA,"['5:4692330-5156852', '5:10106565-10265623', '5:10267148-10274613', '5:11747445-12106970', '5:12146166-12154861', '5:12269942-12354564', '5:12369052-12664607', '5:12669830-12791216', '5:15016491-16382136', '5:18463206-18489094', '5:19019824-19690555', '5:30230543-30230973', '22:34837232-34851579', '22:39067758-39102629', '22:39125323-39212440', '22:39244835-40581979', '22:40585965-40586553', '22:40601616-40704065', '22:40835050-40851271', '22:40936879-41008120', '22:41236860-41237666', '22:46922135-46922428', '22:46959619-46960499']","['CBX7', 'CTNND2', 'PDGFB']","['ADAMTS16', 'APOBEC3A', 'APOBEC3B', 'APOBEC3C', 'APOBEC3D', 'APOBEC3F', 'APOBEC3G', 'APOBEC3H', 'ATF4', 'CACNA1I', 'CBX6', 'CBX7', 'CCT5', 'CTNND2', 'DNAL4', 'ENTHD1', 'FAM173B', 'FAM83F', 'FBXL7', 'GRAP2', 'GTPBP1', 'JOSD1', 'MARCH11', 'MGAT3', 'PDGFB', 'RNU86', 'RPL3', 'RPS19BP1', 'SMCR7L', 'SNORD43', 'SNORD83A', 'SNORD83B', 'SUN2', 'SYNGR1', 'TAB1', 'TAG', 'TNRC6B', 'TOMM22']",0.833473382,5229479.0,5.894138728,12.20979738,,GRCh37
TCGA-D3-A3CC-06A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,1.0,TCGA-D3-A3CC-06A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon1_ecDNA_1,ecDNA,['12:8361480-8390865'],[],['FAM90A1'],0.315868896,29385.0,10.67106058,10.67106058,,GRCh37
TCGA-D3-A3CC-06A-11D-A18Z-02_MN_10A-01D-A18Z,SKCM,1.0,TCGA-D3-A3CC-06A-11D-A18Z-02_MN_10A-01D-A18Z_amplicon1_ecDNA_2,ecDNA,"['5:49664237-50068750', '12:59652866-60012601', '12:60353835-60412347', '12:60413513-60769815']",[],"['EMB', 'PARP8']",0.409352064,1179062.0,13.28168334,17.76035811,,GRCh37
TCGA-D6-6826-01A-11D-1911-02_MN_10A-01D-1911,HNSC,2.0,TCGA-D6-6826-01A-11D-1911-02_MN_10A-01D-1911_amplicon2_ecDNA_1,ecDNA,"['12:30971804-31811470', '12:31821081-31821207']",[],"['C12orf72', 'DDX11', 'DENND5B', 'FAM60A', 'FLJ13224', 'TSPAN11']",0.204795973,839792.0,6.215346863,6.334834525,LowCN,GRCh37
TCGA-D7-5579-01A-01D-1598-02_MN_10A-01D-1600,STAD,2.0,TCGA-D7-5579-01A-01D-1598-02_MN_10A-01D-1600_amplicon2_ecDNA_1,ecDNA,"['19:11723768-11744667', '19:29266128-29591606']",[],[],0.250603779,346377.0,6.498367848,6.498367848,LowCN,GRCh37
TCGA-D7-6518-01A-11D-1798-02_MN_10A-01D-1798,STAD,2.0,TCGA-D7-6518-01A-11D-1798-02_MN_10A-01D-1798_amplicon2_ecDNA_1,ecDNA,['13:109038902-111465541'],['IRS2'],"['CARKD', 'CARS2', 'COL4A1', 'COL4A2', 'ING1', 'IRS2', 'MYO16', 'RAB20']",1.037323043,2426639.0,8.104298525,12.22326373,,GRCh37
TCGA-D7-6518-01A-11D-1798-02_MN_10A-01D-1800,STAD,2.0,TCGA-D7-6518-01A-11D-1798-02_MN_10A-01D-1800_amplicon2_ecDNA_1,ecDNA,['13:109038902-111465541'],['IRS2'],"['CARKD', 'CARS2', 'COL4A1', 'COL4A2', 'ING1', 'IRS2', 'MYO16', 'RAB20']",1.038780808,2426639.0,8.104980315,12.22329001,,GRCh37
TCGA-D7-6519-01A-11D-1798-02_MN_10A-01D-1798,STAD,1.0,TCGA-D7-6519-01A-11D-1798-02_MN_10A-01D-1798_amplicon1_ecDNA_1,ecDNA,"['3:94097304-94102206', '3:94736546-96039632', '12:65268383-66527656', '12:66529872-67283347', '12:67778299-70035161']","['HMGA2', 'IFNG', 'MDM2', 'WIF1', 'YEATS4']","['CCT2', 'CPM', 'CPSF6', 'DYRK2', 'FLJ41278', 'FRS2', 'GRIP1', 'HELB', 'HMGA2', 'IFNG', 'IL22', 'IL26', 'IRAK3', 'LEMD3', 'LLPH', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MSRB3', 'NUP107', 'RAP1B', 'RPSAP52', 'SLC35E3', 'SNORA70G', 'TMBIM4', 'WIF1', 'YEATS4']",0.93419691,5577598.0,10.69642439,20.00543664,,GRCh37
TCGA-D7-6519-01A-11D-1798-02_MN_10A-01D-1800,STAD,1.0,TCGA-D7-6519-01A-11D-1798-02_MN_10A-01D-1800_amplicon1_ecDNA_1,ecDNA,"['3:94097304-94102206', '3:94736546-96039632', '12:65268383-66527656', '12:66529872-67283347', '12:67778299-70035161']","['HMGA2', 'IFNG', 'MDM2', 'WIF1', 'YEATS4']","['CCT2', 'CPM', 'CPSF6', 'DYRK2', 'FLJ41278', 'FRS2', 'GRIP1', 'HELB', 'HMGA2', 'IFNG', 'IL22', 'IL26', 'IRAK3', 'LEMD3', 'LLPH', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MSRB3', 'NUP107', 'RAP1B', 'RPSAP52', 'SLC35E3', 'SNORA70G', 'TMBIM4', 'WIF1', 'YEATS4']",0.934442702,5577598.0,10.69430609,20.00899027,,GRCh37
TCGA-D7-6519-01A-11D-1800-08_MN_10A-01D-1798,STAD,1.0,TCGA-D7-6519-01A-11D-1800-08_MN_10A-01D-1798_amplicon1_ecDNA_1,ecDNA,"['12:65268389-67283131', '12:67778306-70035160', '3:95332590-96039203', '3:96039209-96039612']","['HMGA2', 'IFNG', 'MDM2', 'WIF1', 'YEATS4']","['CCT2', 'CPM', 'CPSF6', 'DYRK2', 'FLJ41278', 'FRS2', 'GRIP1', 'HELB', 'HMGA2', 'IFNG', 'IL22', 'IL26', 'IRAK3', 'LEMD3', 'LLPH', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MSRB3', 'NUP107', 'RAP1B', 'RPSAP52', 'SLC35E3', 'SNORA70G', 'TMBIM4', 'WIF1', 'YEATS4']",0.618451434,4978612.0,11.06207596,18.97012496,,GRCh37
TCGA-D7-6519-01A-11D-1800-08_MN_10A-01D-1800,STAD,1.0,TCGA-D7-6519-01A-11D-1800-08_MN_10A-01D-1800_amplicon1_ecDNA_1,ecDNA,"['12:65268389-67283131', '12:67778306-70035160', '3:95332590-96039203', '3:96039209-96039612']","['HMGA2', 'IFNG', 'MDM2', 'WIF1', 'YEATS4']","['CCT2', 'CPM', 'CPSF6', 'DYRK2', 'FLJ41278', 'FRS2', 'GRIP1', 'HELB', 'HMGA2', 'IFNG', 'IL22', 'IL26', 'IRAK3', 'LEMD3', 'LLPH', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MSRB3', 'NUP107', 'RAP1B', 'RPSAP52', 'SLC35E3', 'SNORA70G', 'TMBIM4', 'WIF1', 'YEATS4']",0.618283665,4978612.0,11.06241385,18.97006645,,GRCh37
TCGA-D7-6526-01A-11D-1798-02_MN_10A-01D-1798,STAD,2.0,TCGA-D7-6526-01A-11D-1798-02_MN_10A-01D-1798_amplicon2_ecDNA_1,ecDNA,"['7:102481068-105434054', '7:105654537-106212289', '7:106250396-106861657', '7:115454774-116966242', '7:122897250-123537123']","['CAV1', 'MET', 'RINT1', 'WNT2']","['ARMC10', 'ASB15', 'ATXN7L1', 'CAPZA2', 'CAV1', 'CAV2', 'DNAJC2', 'DPY19L2P2', 'EFCAB10', 'FBXL13', 'FLJ36031', 'HBP1', 'HYAL4', 'HYALP1', 'IQUB', 'LHFPL3', 'LMOD2', 'LRRC17', 'MET', 'MLL5', 'NAMPT', 'NAPEPLD', 'NDUFA5', 'ORC5L', 'PIK3CG', 'PMPCB', 'PRKAR2B', 'PSMC2', 'PUS7', 'RELN', 'RINT1', 'RPL19P12', 'SLC26A5', 'SRPK2', 'ST7', 'ST7OT1', 'ST7OT2', 'ST7OT3', 'ST7OT4', 'SYPL1', 'TES', 'TFEC', 'WASL', 'WNT2']",0.945940143,6273340.0,19.46437861,28.37371467,,GRCh37
TCGA-D7-6526-01A-11D-1798-02_MN_10A-01D-1798,STAD,5.0,TCGA-D7-6526-01A-11D-1798-02_MN_10A-01D-1798_amplicon5_ecDNA_1,ecDNA,['14:95661496-95934474'],[],"['C14orf139', 'CLMN']",0.349881113,272978.0,5.211889458,5.211889458,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798,STAD,3.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798_amplicon3_ecDNA_1,ecDNA,"['20:51923859-52647072', '20:52657995-53381006', '7:75956656-76467710', '5:151268891-151456430', '5:151462470-152350958']","['CYP24A1', 'YWHAG', 'ZNF217']","['BCAS1', 'CYP24A1', 'DOK5', 'DTX2', 'FDPSL2A', 'GLRA1', 'NMUR2', 'PFDN4', 'POMZP3', 'SRCRB4D', 'SUMO1P1', 'UPK3B', 'YWHAG', 'ZNF217', 'ZP3']",1.008989766,3033305.0,11.89801707,61.5122228,,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798,STAD,3.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798_amplicon3_ecDNA_2,ecDNA,"['3:18776467-18821089', '3:30572168-30678881']",[],['TGFBR2'],0.142504993,151335.0,8.20560586,8.224180215,,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798,STAD,4.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1798_amplicon4_ecDNA_1,ecDNA,['5:24794355-24871474'],[],[],0.227849125,77119.0,5.719577147,5.719577147,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800,STAD,3.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800_amplicon3_ecDNA_2,ecDNA,"['3:18776467-18821089', '3:30572168-30678881']",[],['TGFBR2'],0.141556532,151335.0,8.203532391,8.233892888,,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800,STAD,3.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800_amplicon3_ecDNA_1,ecDNA,"['7:75956656-76467710', '20:51923859-52225550', '20:52378572-52647072', '20:52657995-53381006', '5:151268891-151456430', '5:151462470-152350958']","['CYP24A1', 'YWHAG', 'ZNF217']","['BCAS1', 'CYP24A1', 'DOK5', 'DTX2', 'FDPSL2A', 'GLRA1', 'NMUR2', 'PFDN4', 'POMZP3', 'SRCRB4D', 'SUMO1P1', 'UPK3B', 'YWHAG', 'ZNF217', 'ZP3']",0.812840249,2880283.0,11.57612301,61.51919057,,GRCh37
TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800,STAD,5.0,TCGA-D7-6527-01A-11D-1798-02_MN_10A-01D-1800_amplicon5_ecDNA_1,ecDNA,['5:24794355-24871474'],[],[],0.233575256,77119.0,5.71940715,5.71940715,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1798,STAD,4.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1798_amplicon4_ecDNA_1,ecDNA,"['20:51923857-52619228', '20:52982513-53306540', '7:75956663-76467715']","['YWHAG', 'ZNF217']","['DOK5', 'DTX2', 'FDPSL2A', 'POMZP3', 'SRCRB4D', 'SUMO1P1', 'UPK3B', 'YWHAG', 'ZNF217', 'ZP3']",0.97027891,1530450.0,22.25260053,58.78483162,,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1798,STAD,8.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1798_amplicon8_ecDNA_1,ecDNA,['5:24794366-24871407'],[],[],0.252176921,77041.0,5.917208897,5.917208897,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,11.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon11_ecDNA_1,ecDNA,['5:24794366-24871407'],[],[],0.249910393,77041.0,5.917301354,5.917301354,LowCN,GRCh37
TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800,STAD,6.0,TCGA-D7-6527-01A-11D-1800-08_MN_10A-01D-1800_amplicon6_ecDNA_1,ecDNA,"['20:51923857-52619228', '20:52982513-53306540', '7:75956663-76467715']","['YWHAG', 'ZNF217']","['DOK5', 'DTX2', 'FDPSL2A', 'POMZP3', 'SRCRB4D', 'SUMO1P1', 'UPK3B', 'YWHAG', 'ZNF217', 'ZP3']",0.96668713,1530450.0,22.24931997,58.77628464,,GRCh37
TCGA-D7-6818-01A-11D-1880-02_MN_10A-01D-1880,STAD,1.0,TCGA-D7-6818-01A-11D-1880-02_MN_10A-01D-1880_amplicon1_ecDNA_1,ecDNA,"['19:29845521-29950194', '19:29956191-30388812', '19:30393096-30535284']","['C19orf2', 'CCNE1']","['C19orf12', 'C19orf2', 'CCNE1', 'PLEKHF1', 'POP4', 'VSTM2B']",0.303515453,679482.0,10.2487601,20.44564156,,GRCh37
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,STAD,3.0,TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880_amplicon3_ecDNA_1,ecDNA,"['17:66176638-68455086', '17:68461181-68475824']",['PRKAR1A'],"['ABCA10', 'ABCA5', 'ABCA6', 'ABCA8', 'ABCA9', 'AMZ2', 'ARSG', 'FAM20A', 'KCNJ16', 'KCNJ2', 'MAP2K6', 'PRKAR1A', 'SLC16A6', 'WIPI1']",0.359184512,2293091.0,8.756586556,20.99541003,,GRCh37
TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880,STAD,4.0,TCGA-D7-6820-01A-11D-1880-02_MN_10A-01D-1880_amplicon4_ecDNA_1,ecDNA,['20:51006854-52174863'],[],['TSHZ2'],0.688287893,1168009.0,23.30423167,71.06134002,,GRCh37
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880,STAD,4.0,TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1880_amplicon4_ecDNA_1,ecDNA,['13:73724701-73834579'],[],[],0.216743283,109878.0,5.44208251,5.44208251,LowCN,GRCh37
TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882,STAD,4.0,TCGA-D7-6822-01A-11D-1880-02_MN_10A-01D-1882_amplicon4_ecDNA_1,ecDNA,['13:73724701-73834579'],[],[],0.21908057,109878.0,5.502379375,5.502379375,LowCN,GRCh37
